cellID
0=32202=31631=0=1=88=140=5=14365_0_07=1=0=1=0=1=0=1=0=1815=814=97=1856=843=113 2=32199=31631=0=2=88=140=5=14365_0_07=0=1=0=1=0=1=1=0=1815=814=97=1856=843=113 3=32203=31631=0=3=88=140=5=14365_0_07=0=1=0=1=0=1=0=1=1815=814=97=1856=843=113 3=34614=31631=0=4=88=140=5=14365_0_07=0=1=0=1=0=1=0=1=1815=814=97=1856=843=113 1=32187=31631=0=5=88=140=5=14365_0_07=0=1=0=1=0=1=0=0=1815=814=97=1856=843=113 3=32070=31631=0=6=88=140=5=14365_0_07=0=0=0=1=0=1=0=0=1815=814=97=1856=843=113 3=32073=31631=0=7=88=140=5=14365_0_07=0=1=1=0=0=0=0=0=1815=814=97=1856=843=113 2=32076=31631=0=8=88=140=5=14365_0_07=0=0=0=1=0=0=0=1=1815=814=97=1856=843=113 3=39999=31631=0=9=88=140=5=14365_0_07=0=1=0=1=0=0=0=1=1815=814=97=1856=843=113 3=34620=31631=0=10=88=140=5=14365_0_07=0=0=1=0=0=0=1=1=1815=814=97=1856=843=113 2=39992=31631=0=11=88=140=5=14365_0_07=0=0=1=0=0=0=1=0=1815=814=97=1856=843=113 2=32077=31631=0=12=88=140=5=14365_0_07=0=0=1=0=0=0=1=0=1815=814=97=1856=843=113 2=38683=31631=0=13=88=140=5=14365_0_07=0=1=1=0=0=0=1=0=1815=814=97=1856=843=113 2=34626=31631=0=14=88=140=5=14365_0_07=0=1=1=0=0=0=1=0=1815=814=97=1856=843=113 2=37111=31631=0=15=88=140=5=14365_0_07=0=0=1=0=1=0=1=0=1815=814=97=1856=843=113 2=34625=31631=0=16=88=140=5=14365_0_07=0=1=1=0=1=0=1=0=1815=814=97=1856=843=113 2=34618=31631=0=17=88=140=5=14365_0_07=0=0=1=1=0=0=1=0=1815=814=97=1856=843=113 2=32078=31631=0=18=88=140=5=14365_0_07=0=0=1=0=1=0=1=0=1815=814=97=1856=843=113 2=35800=31631=0=19=88=140=5=14365_0_07=1=0=1=0=0=0=1=0=1815=814=97=1856=843=113 2=35813=31631=0=20=88=140=5=14365_0_07=1=0=1=0=0=1=1=0=1815=814=97=1856=843=113 2=35803=31631=0=21=88=140=5=14365_0_07=0=0=1=1=0=0=1=0=1815=814=97=1856=843=113 3=34755=31631=0=22=88=140=5=14365_0_07=0=0=1=1=0=0=0=1=1815=814=97=1856=843=113 7=35803=31631=0=23=88=140=5=14365_0_07=0=0=1=1=0=0=1=0=1815=814=97=1856=843=113 3=34755=31631=0=24=88=140=5=14365_0_07=0=0=1=1=0=0=0=1=1815=814=97=1856=843=113 2=34707=31631=0=25=88=140=5=14365_0_07=0=1=0=0=0=1=1=0=1815=814=97=1856=843=113 1=36136=31631=0=26=88=140=5=14365_0_07=1=0=0=0=0=1=1=0=1815=814=97=1856=843=113 6=32080=31631=0=27=88=140=5=14365_0_07=0=1=1=0=1=0=1=0=1815=814=97=1856=843=113 4=41768=31631=0=28=88=140=5=14365_0_07=1=0=0=0=0=0=1=0=1815=814=97=1856=843=113 6=34754=31631=0=29=88=140=5=14365_0_07=0=0=0=0=0=0=1=1=1815=814=97=1856=843=113 6=36187=31631=0=30=88=140=5=14365_0_07=0=0=0=0=0=0=1=0=1815=814=97=1856=843=113 6=36173=31631=0=31=88=140=5=14365_0_07=0=0=0=0=0=0=1=0=1815=814=97=1856=843=113 6=35810=31631=0=32=88=140=5=14365_0_07=0=0=0=0=0=0=1=0=1815=814=97=1856=843=113 6=34756=31631=0=33=88=140=5=14365_0_07=0=0=0=0=0=0=1=1=1815=814=97=1856=843=113 7=36184=31631=0=34=88=140=5=14365_0_07=0=0=0=0=0=1=1=1=1815=814=97=1856=843=113 5=36186=31631=0=35=88=140=5=14365_0_07=0=0=0=1=0=1=0=0=1815=814=97=1856=843=113 3=36185=31631=0=36=88=140=5=14365_0_07=0=0=1=0=0=0=0=0=1815=814=97=1856=843=113 2=34762=31631=0=37=88=140=5=14365_0_07=0=0=1=0=0=0=0=0=1815=814=97=1856=843=113 2=35811=31631=0=38=88=140=5=14365_0_07=0=0=1=1=0=0=0=0=1815=814=97=1856=843=113 3=36178=31631=0=39=88=140=5=14365_0_07=0=0=1=0=0=0=0=0=1815=814=97=1856=843=113 2=36190=31631=0=40=88=140=5=14365_0_07=0=0=1=0=0=0=0=0=1815=814=97=1856=843=113 2=36163=31631=0=41=88=140=5=14365_0_07=0=1=1=0=0=0=0=0=1815=814=97=1856=843=113 1=13007=31631=0=42=88=140=5=14365_0_07=0=1=1=0=0=0=0=0=1815=814=97=1856=843=113 2=33865=31631=0=43=88=140=5=14365_0_07=0=0=0=1=0=0=0=0=1815=814=97=1856=843=113 3=36167=31631=0=44=88=140=5=14365_0_07=0=0=0=1=1=0=0=0=1815=814=97=1856=843=113 4=42393=31631=0=45=88=140=5=14365_0_07=0=0=0=1=0=0=0=0=1815=814=97=1856=843=113 3=42392=31631=0=46=88=140=5=14365_0_07=0=0=0=1=1=0=0=0=1815=814=97=1856=843=113 4=33867=31631=0=47=88=140=5=14365_0_07=0=1=0=1=0=0=0=0=1815=814=97=1856=843=113 1=33866=31631=0=48=88=140=5=14365_0_07=0=0=0=0=0=0=0=1=1815=814=97=1856=843=113 7=36150=31631=0=49=88=140=5=14365_0_07=0=1=0=0=0=0=0=1=1815=814=97=1856=843=113 7=33864=31631=0=50=88=140=5=14365_0_07=0=0=0=0=0=1=0=1=1815=814=97=1856=843=113 5=33863=31631=0=51=88=140=5=14365_0_07=0=0=0=1=0=1=0=0=1815=814=97=1856=843=113 3=36157=31631=0=52=88=140=5=14365_0_07=0=1=0=1=0=0=0=0=1815=814=97=1856=843=113 1=36150=31631=0=53=88=140=5=14365_0_07=0=1=0=0=0=0=0=1=1815=814=97=1856=843=113 7=33864=31631=0=54=88=140=5=14365_0_07=0=0=0=0=0=1=0=1=1815=814=97=1856=843=113 5=33863=31631=0=55=88=140=5=14365_0_07=0=0=0=1=0=1=0=0=1815=814=97=1856=843=113 5=42113=31631=0=56=88=140=5=14365_0_07=0=0=0=0=0=1=1=0=1815=814=97=1856=843=113 6=31646=31631=0=57=88=140=5=14365_0_07=0=0=0=1=0=1=0=1=1815=814=97=1856=843=113 5=34452=31631=0=58=88=140=5=14365_0_07=0=0=0=0=0=1=0=1=1815=814=97=1856=843=113 5=33829=31631=0=59=88=140=5=14365_0_07=0=0=0=1=0=1=0=1=1815=814=97=1856=843=113 5=33830=31631=0=60=88=140=5=14365_0_07=0=0=0=1=0=0=0=0=1815=814=97=1856=843=113 3=33831=31631=0=61=88=140=5=14365_0_07=0=1=0=0=1=0=0=0=1815=814=97=1856=843=113 4=42125=31631=0=62=88=140=5=14365_0_07=0=0=1=1=0=0=0=0=1815=814=97=1856=843=113 3=36169=31631=0=63=88=140=5=14365_0_07=1=0=0=0=1=0=0=1=1815=814=97=1856=843=113 4=31631=31631=0=64=88=140=5=14365_0_07=1=0=0=1=1=0=0=0=1815=814=97=1856=843=113 11=31631=31631=0=64=88=140=5=14365_0_07=1=0=0=1=1=0=0=0=1815=814=97=1856=843=113 11=31631=31631=0=64=88=140=5=14365_0_07=1=0=0=1=1=0=0=0=1815=814=97=1856=843=113 11=31631=31631=0=64=88=140=5=14365_0_07=1=0=0=1=1=0=0=0=1815=814=97=1856=843=113 11=31631=31631=0=64=88=140=5=14365_0_07=1=0=0=1=1=0=0=0=1815=814=97=1856=843=113 11=31631=31631=0=64=88=140=5=14365_0_07=1=0=0=1=1=0=0=0=1815=814=97=1856=843=113 11=31631=31631=0=64=88=140=5=14365_0_07=1=0=0=1=1=0=0=0=1815=814=97=1856=843=113
0=34543=10870=0=1=88=47=5=14365_0_11=1=0=0=0=1=0=1=0=298=327=78=343=392=83 4=34547=10870=0=2=88=47=5=14365_0_11=1=1=0=0=0=1=0=0=298=327=78=343=392=83 0=34543=10870=0=3=88=47=5=14365_0_11=1=0=0=0=1=0=1=0=298=327=78=343=392=83 6=10428=10870=0=4=88=47=5=14365_0_11=1=0=1=1=0=0=0=0=298=327=78=343=392=83 3=8338=10870=0=5=88=47=5=14365_0_11=0=1=0=1=0=0=1=1=298=327=78=343=392=83 1=34547=10870=0=6=88=47=5=14365_0_11=1=1=0=0=0=1=0=0=298=327=78=343=392=83 0=34543=10870=0=7=88=47=5=14365_0_11=1=0=0=0=1=0=1=0=298=327=78=343=392=83 0=34546=10870=0=8=88=47=5=14365_0_11=0=0=1=0=1=0=1=0=298=327=78=343=392=83 4=34543=10870=0=9=88=47=5=14365_0_11=1=0=0=0=1=0=1=0=298=327=78=343=392=83 0=34546=10870=0=10=88=47=5=14365_0_11=0=0=1=0=1=0=1=0=298=327=78=343=392=83 2=41559=10870=0=11=88=47=5=14365_0_11=0=0=1=0=0=0=1=1=298=327=78=343=392=83 2=8336=10870=0=12=88=47=5=14365_0_11=1=0=0=1=0=0=1=0=298=327=78=343=392=83 0=8220=10870=0=13=88=47=5=14365_0_11=1=0=1=0=1=0=1=0=298=327=78=343=392=83 0=8214=10870=0=14=88=47=5=14365_0_11=1=0=1=0=1=0=1=0=298=327=78=343=392=83 0=8273=10870=0=15=88=47=5=14365_0_11=1=0=0=0=1=0=0=0=298=327=78=343=392=83 0=8274=10870=0=16=88=47=5=14365_0_11=1=1=0=0=0=0=0=0=298=327=78=343=392=83 0=8276=10870=0=17=88=47=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 0=8280=10870=0=18=88=47=5=14365_0_11=1=1=0=0=0=1=0=0=298=327=78=343=392=83 0=8285=10870=0=19=88=47=5=14365_0_11=1=1=0=0=0=1=0=0=298=327=78=343=392=83 0=8160=10870=0=20=88=47=5=14365_0_11=1=1=0=0=0=0=1=0=298=327=78=343=392=83 0=9996=10870=0=21=88=47=5=14365_0_11=1=0=1=0=0=0=0=0=298=327=78=343=392=83 2=8628=10870=0=22=88=47=5=14365_0_11=0=0=1=1=0=0=0=0=298=327=78=343=392=83 2=9493=10870=0=23=88=47=5=14365_0_11=0=0=1=1=0=0=0=0=298=327=78=343=392=83 2=9494=10870=0=24=88=47=5=14365_0_11=0=1=0=0=0=0=0=0=298=327=78=343=392=83 1=9914=10870=0=25=88=47=5=14365_0_11=0=1=1=0=0=0=0=0=298=327=78=343=392=83 1=9911=10870=0=26=88=47=5=14365_0_11=0=1=0=0=0=1=0=0=298=327=78=343=392=83 5=9912=10870=0=27=88=47=5=14365_0_11=0=0=0=0=0=0=0=1=298=327=78=343=392=83 7=7530=10870=0=28=88=47=5=14365_0_11=0=0=0=0=0=0=0=1=298=327=78=343=392=83 7=9934=10870=0=29=88=47=5=14365_0_11=0=0=0=0=0=0=0=1=298=327=78=343=392=83 7=19902=10870=0=30=88=47=5=14365_0_11=1=0=0=0=0=0=0=1=298=327=78=343=392=83 7=7531=10870=0=31=88=47=5=14365_0_11=1=0=0=0=0=0=0=1=298=327=78=343=392=83 0=8912=10870=0=32=88=47=5=14365_0_11=0=1=0=0=0=0=0=0=298=327=78=343=392=83 1=8915=10870=0=33=88=47=5=14365_0_11=0=1=0=0=0=0=0=0=298=327=78=343=392=83 1=22610=10870=0=34=88=47=5=14365_0_11=0=1=1=0=0=0=0=0=298=327=78=343=392=83 1=7413=10870=0=35=88=47=5=14365_0_11=0=1=0=0=0=0=0=0=298=327=78=343=392=83 1=22607=10870=0=36=88=47=5=14365_0_11=1=1=0=0=0=0=0=0=298=327=78=343=392=83 1=22603=10870=0=37=88=47=5=14365_0_11=0=1=1=0=0=0=0=0=298=327=78=343=392=83 1=8707=10870=0=38=88=47=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 0=22599=10870=0=39=88=47=5=14365_0_11=1=1=0=0=0=0=0=0=298=327=78=343=392=83 0=22598=10870=0=40=88=51=5=14365_0_11=0=0=0=0=0=0=0=1=298=327=78=343=392=83 7=7386=10870=0=41=88=51=5=14365_0_11=1=0=0=0=0=0=0=1=298=327=78=343=392=83 0=7410=10870=0=42=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 0=7379=10870=0=43=88=51=5=14365_0_11=0=1=0=0=0=0=0=0=298=327=78=343=392=83 1=13650=10870=0=44=88=51=5=14365_0_11=0=1=1=0=0=0=0=0=298=327=78=343=392=83 2=7372=10870=0=45=88=51=5=14365_0_11=0=1=1=0=0=0=0=0=298=327=78=343=392=83 1=13659=10870=0=46=88=51=5=14365_0_11=0=1=0=0=0=0=0=0=298=327=78=343=392=83 1=7584=10870=0=47=88=51=5=14365_0_11=0=1=1=0=0=0=0=0=298=327=78=343=392=83 2=10904=10870=0=48=88=51=5=14365_0_11=0=0=1=1=0=0=0=0=298=327=78=343=392=83 2=10894=10870=0=49=88=51=5=14365_0_11=0=0=1=0=0=0=0=0=298=327=78=343=392=83 2=10900=10870=0=50=88=51=5=14365_0_11=0=0=1=1=0=0=0=0=298=327=78=343=392=83 2=9299=10870=0=51=88=51=5=14365_0_11=0=0=1=0=0=1=0=0=298=327=78=343=392=83 2=10125=10870=0=52=88=51=5=14365_0_11=0=1=1=0=0=0=0=0=298=327=78=343=392=83 2=10128=10870=0=53=88=51=5=14365_0_11=0=0=1=1=0=0=0=0=298=327=78=343=392=83 2=10134=10870=0=54=88=51=5=14365_0_11=0=0=1=0=0=0=0=1=298=327=78=343=392=83 2=9142=10870=0=55=88=51=5=14365_0_11=0=0=1=0=0=0=0=0=298=327=78=343=392=83 2=19586=10870=0=56=88=51=5=14365_0_11=0=1=0=1=1=0=0=0=298=327=78=343=392=83 3=10891=10870=0=57=88=51=5=14365_0_11=0=0=0=1=1=0=0=0=298=327=78=343=392=83 3=19588=10870=0=58=88=51=5=14365_0_11=0=0=0=1=0=0=0=0=298=327=78=343=392=83 3=22313=10870=0=59=88=51=5=14365_0_11=0=0=0=1=1=0=0=0=298=327=78=343=392=83 3=11834=10870=0=60=88=51=5=14365_0_11=0=1=0=1=0=0=0=0=298=327=78=343=392=83 3=22340=10870=0=61=88=51=5=14365_0_11=0=0=1=1=0=0=0=0=298=327=78=343=392=83 2=10870=10870=0=62=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 11=10870=10870=0=62=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 11=10870=10870=0=62=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 11=10870=10870=0=62=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 11=10870=10870=0=62=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 11=10870=10870=0=62=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 11=10870=10870=0=62=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 11=10870=10870=0=62=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83 11=10870=10870=0=62=88=51=5=14365_0_11=1=0=0=0=0=0=0=0=298=327=78=343=392=83
6=8754=17744=0=1=88=55=5=14365_0_13=0=0=0=1=0=0=1=1=179=149=15=203=182=16 6=8843=17744=0=2=88=55=5=14365_0_13=0=0=0=0=0=0=1=1=179=149=15=203=182=16 7=19102=17744=0=3=88=55=5=14365_0_13=0=0=1=0=0=0=0=1=179=149=15=203=182=16 7=22948=17744=0=4=88=55=5=14365_0_13=1=0=0=0=0=0=0=1=179=149=15=203=182=16 7=22594=17744=0=5=88=55=5=14365_0_13=0=0=0=0=0=0=0=1=179=149=15=203=182=16 7=8844=17744=0=6=88=55=5=14365_0_13=0=1=0=0=0=1=0=1=179=149=15=203=182=16 5=7475=17744=0=7=88=55=5=14365_0_13=0=1=0=1=0=1=0=0=179=149=15=203=182=16 5=10493=17744=0=8=88=55=5=14365_0_13=0=1=0=1=0=1=0=1=179=149=15=203=182=16 7=10495=17744=0=9=88=55=5=14365_0_13=0=1=0=1=0=1=1=0=179=149=15=203=182=16 5=9478=17744=0=10=88=55=5=14365_0_13=0=1=0=1=1=0=0=0=179=149=15=203=182=16 4=12468=17744=0=11=88=55=5=14365_0_13=1=0=0=0=1=0=1=0=179=149=15=203=182=16 6=7923=17744=0=12=88=55=5=14365_0_13=1=0=1=0=1=0=0=0=179=149=15=203=182=16 4=7682=17744=0=13=88=55=5=14365_0_13=1=0=0=0=1=0=1=0=179=149=15=203=182=16 6=7925=17744=0=14=88=55=5=14365_0_13=0=0=1=0=1=0=1=0=179=149=15=203=182=16 6=7924=17744=0=15=88=55=5=14365_0_13=1=0=1=0=0=0=1=0=179=149=15=203=182=16 6=7931=17744=0=16=88=55=5=14365_0_13=1=1=1=0=0=0=1=0=179=149=15=203=182=16 0=14460=17744=0=17=88=55=5=14365_0_13=1=1=0=0=0=0=0=0=179=149=15=203=182=16 1=19057=17744=0=18=88=55=5=14365_0_13=0=0=1=0=0=0=0=0=179=149=15=203=182=16 2=10373=17744=0=19=88=55=5=14365_0_13=0=0=1=0=0=0=0=0=179=149=15=203=182=16 2=7473=17744=0=20=88=55=5=14365_0_13=0=0=0=1=1=0=0=0=179=149=15=203=182=16 3=22592=17744=0=21=88=55=5=14365_0_13=0=0=0=1=0=0=0=0=179=149=15=203=182=16 3=7385=17744=0=22=88=55=5=14365_0_13=0=0=0=1=1=0=0=0=179=149=15=203=182=16 3=19437=17744=0=23=88=55=5=14365_0_13=0=0=0=1=0=1=0=0=179=149=15=203=182=16 3=8729=17744=0=24=88=55=5=14365_0_13=0=1=0=1=1=1=0=0=179=149=15=203=182=16 1=8730=17744=0=25=88=55=5=14365_0_13=0=0=1=0=0=1=0=1=179=149=15=203=182=16 7=8759=17744=0=26=88=55=5=14365_0_13=1=0=0=0=0=0=0=1=179=149=15=203=182=16 7=8741=17744=0=27=88=55=5=14365_0_13=0=0=1=0=0=1=0=1=179=149=15=203=182=16 7=8761=17744=0=28=88=55=5=14365_0_13=1=0=0=0=0=0=0=1=179=149=15=203=182=16 7=8756=17744=0=29=88=55=5=14365_0_13=0=0=1=0=0=0=0=1=179=149=15=203=182=16 7=8843=17744=0=30=88=55=5=14365_0_13=0=0=0=0=0=0=1=1=179=149=15=203=182=16 7=19102=17744=0=31=88=55=5=14365_0_13=0=0=1=0=0=0=0=1=179=149=15=203=182=16 7=22948=17744=0=32=88=55=5=14365_0_13=1=0=0=0=0=0=0=1=179=149=15=203=182=16 7=22594=17744=0=33=88=55=5=14365_0_13=0=0=0=0=0=0=0=1=179=149=15=203=182=16 7=8844=17744=0=34=88=55=5=14365_0_13=0=1=0=0=0=1=0=1=179=149=15=203=182=16 1=7474=17744=0=35=88=55=5=14365_0_13=1=1=0=0=1=1=0=0=179=149=15=203=182=16 4=22948=17744=0=36=88=55=5=14365_0_13=1=0=0=0=0=0=0=1=179=149=15=203=182=16 7=22594=17744=0=37=88=55=5=14365_0_13=0=0=0=0=0=0=0=1=179=149=15=203=182=16 7=8844=17744=0=38=88=55=5=14365_0_13=0=1=0=0=0=1=0=1=179=149=15=203=182=16 7=17744=17744=0=39=88=55=5=14365_0_13=1=0=0=0=0=0=0=1=179=149=15=203=182=16 11=17744=17744=0=39=88=55=5=14365_0_13=1=0=0=0=0=0=0=1=179=149=15=203=182=16
4=9458=23260=0=1=88=59=5=14365_0_17=0=0=0=0=1=1=0=0=26=31=60=25=33=67 4=9454=23260=0=2=88=59=5=14365_0_17=0=0=0=1=0=1=0=0=26=31=60=25=33=67 5=9459=23260=0=3=88=59=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=9269=23260=0=4=88=59=5=14365_0_17=0=0=0=0=0=1=0=1=26=31=60=25=33=67 5=9460=23260=0=5=88=59=5=14365_0_17=0=0=0=1=0=1=0=0=26=31=60=25=33=67 5=7488=23260=0=6=88=59=5=14365_0_17=0=0=0=1=0=1=0=0=26=31=60=25=33=67 5=9450=23260=0=7=88=59=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=8957=23260=0=8=88=59=5=14365_0_17=0=0=0=1=0=1=0=1=26=31=60=25=33=67 5=9451=23260=0=9=88=59=5=14365_0_17=0=0=0=1=0=1=0=0=26=31=60=25=33=67 5=8941=23260=0=10=88=59=5=14365_0_17=0=0=0=0=0=1=0=1=26=31=60=25=33=67 5=8942=23260=0=11=88=59=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=7489=23260=0=12=88=59=5=14365_0_17=0=0=0=1=0=1=0=0=26=31=60=25=33=67 5=8932=23260=0=13=88=59=5=14365_0_17=0=0=0=0=0=1=0=1=26=31=60=25=33=67 5=8931=23260=0=14=88=59=5=14365_0_17=0=0=0=1=0=1=0=0=26=31=60=25=33=67 5=8908=23260=0=15=88=59=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=14780=23260=0=16=88=59=5=14365_0_17=0=0=0=0=0=1=0=1=26=31=60=25=33=67 5=9263=23260=0=17=88=59=5=14365_0_17=0=0=0=1=0=1=0=1=26=31=60=25=33=67 5=10522=23260=0=18=88=59=5=14365_0_17=0=0=0=0=0=1=0=1=26=31=60=25=33=67 5=10523=23260=0=19=88=59=5=14365_0_17=0=0=0=1=1=1=0=0=26=31=60=25=33=67 5=12329=23260=0=20=88=59=5=14365_0_17=0=0=0=1=0=1=0=1=26=31=60=25=33=67 5=8016=23260=0=21=88=59=5=14365_0_17=0=0=0=0=1=1=0=0=26=31=60=25=33=67 4=8958=23260=0=22=88=59=5=14365_0_17=0=0=0=0=1=1=1=0=26=31=60=25=33=67 4=34565=23260=0=23=88=59=5=14365_0_17=0=0=0=0=0=1=0=1=26=31=60=25=33=67 5=37797=23260=0=24=88=59=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=37798=23260=0=25=88=59=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=42895=23260=0=26=88=59=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 7=42894=23260=0=27=88=59=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=30328=23260=0=28=88=59=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 7=30537=23260=0=29=88=59=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=34006=23260=0=30=88=59=5=14365_0_17=0=1=1=0=0=0=0=0=26=31=60=25=33=67 1=30538=23260=0=31=88=59=5=14365_0_17=0=0=0=0=0=0=1=1=26=31=60=25=33=67 7=33361=23260=0=32=88=59=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=36279=23260=0=33=88=59=5=14365_0_17=0=1=0=0=0=0=0=1=26=31=60=25=33=67 7=36278=23260=0=34=88=59=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=34349=23260=0=35=88=59=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 7=34350=23260=0=36=88=59=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 7=34353=23260=0=37=88=59=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 0=34354=23260=0=38=88=59=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=34356=23260=0=39=88=59=5=14365_0_17=1=0=0=0=0=0=1=0=26=31=60=25=33=67 6=35592=23260=0=40=88=59=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=35593=23260=0=41=88=59=5=14365_0_17=0=1=0=0=0=1=0=0=26=31=60=25=33=67 5=34244=23260=0=42=88=59=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 5=34245=23260=0=43=88=59=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 5=35610=23260=0=44=88=63=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=35781=23260=0=45=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 6=37417=23260=0=46=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 5=35832=23260=0=47=88=63=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=37384=23260=0=48=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 5=34237=23260=0=49=88=63=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=37379=23260=0=50=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 5=37383=23260=0=51=88=63=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=34238=23260=0=52=88=63=5=14365_0_17=0=0=0=0=1=1=0=0=26=31=60=25=33=67 5=35681=23260=0=53=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 5=35682=23260=0=54=88=63=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=35640=23260=0=55=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 5=35648=23260=0=56=88=63=5=14365_0_17=0=0=0=0=0=1=0=0=26=31=60=25=33=67 5=33677=23260=0=57=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 5=33678=23260=0=58=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 6=35638=23260=0=59=88=63=5=14365_0_17=0=0=0=0=0=0=1=0=26=31=60=25=33=67 6=35013=23260=0=60=88=63=5=14365_0_17=0=0=0=1=0=0=1=1=26=31=60=25=33=67 6=36543=23260=0=61=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 5=36541=23260=0=62=88=63=5=14365_0_17=0=0=0=1=0=1=0=0=26=31=60=25=33=67 5=36550=23260=0=63=88=63=5=14365_0_17=0=1=0=0=0=1=0=0=26=31=60=25=33=67 5=36548=23260=0=64=88=63=5=14365_0_17=0=0=0=1=0=1=0=0=26=31=60=25=33=67 5=42573=23260=0=65=88=63=5=14365_0_17=0=0=0=0=0=1=0=1=26=31=60=25=33=67 5=35635=23260=0=66=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 6=42571=23260=0=67=88=63=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 7=34219=23260=0=68=88=63=5=14365_0_17=0=0=0=0=0=0=1=1=26=31=60=25=33=67 6=31324=23260=0=69=88=63=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=42696=23260=0=70=88=63=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 7=31325=23260=0=71=88=63=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=34832=23260=0=72=88=63=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 7=35265=23260=0=73=88=63=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 7=35267=23260=0=74=88=63=5=14365_0_17=0=0=0=0=0=0=0=1=26=31=60=25=33=67 7=23257=23260=0=75=88=63=5=14365_0_17=1=0=0=0=0=0=0=1=26=31=60=25=33=67 0=23258=23260=0=76=88=63=5=14365_0_17=0=0=0=0=0=1=1=0=26=31=60=25=33=67 6=23259=23260=0=77=88=63=5=14365_0_17=0=0=0=1=0=0=0=0=26=31=60=25=33=67 3=23260=23260=0=78=88=63=5=14365_0_17=0=0=0=1=0=0=0=0=26=31=60=25=33=67 11=23260=23260=0=78=88=63=5=14365_0_17=0=0=0=1=0=0=0=0=26=31=60=25=33=67 11=23260=23260=0=78=88=63=5=14365_0_17=0=0=0=1=0=0=0=0=26=31=60=25=33=67
